地市,告警最后发生时间,网元名称,告警标题,网络类型,网络专业,厂商告警号,原始告警名称,告警定位信息,家宽客户数量,网管告警级别,集客业务数量,设备厂家名称,告警工程状态,告警清除状态,告警对象设备类型,告警对象设备名称,设备类型,预处理状态,衍生规则结果,工单号,告警清除时间,标准化标志,衍生时间,预计创单时间,告警首次处理时间,告警首次采集时间,集客客户级别,集客业务级别,电路ID,是否隐患告警,集客专线跨域属性,集客客户数量,跨省集客告警信息,探针名称,RCA资源匹配参数,ONU标识,IT专业设备CI号,网管告警ID
宁波市,2023/1/12 16:23,cmiot5gzhgknb.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:宁波梅东集装箱码头有限公司5G+智慧港口,2023-01-12 16:23:09出现宁波梅东集装箱码头有限公司5G+智慧港口（新DNN）DNN用户数较预测值突降异常预警，当前用户数37,预测用户数58。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gzhgknb.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230112-00673,2023/1/13 8:19,标准化成功,2023/1/12 17:53,2023/1/12 16:28,2023/1/12 16:23,2023/1/12 16:23,,未知,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999106
宁波市,2023/1/12 14:21,cmiot5gjddqnb.zj,"""吉德电器“5G+未来工厂” 5G专网和MES建设服务项目""业务中断超1.5小时",5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:""吉德电器“5G+未来工厂” 5G专网和MES建设服务项目"",2023-01-12 12:51:50出现吉德电器“5G+未来工厂DNN用户数全掉线异常预警，当前用户数0。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjddqnb.zj,5G业务性能,未诊断,衍生父告警,,2023/1/13 9:55,标准化成功,2023/1/12 14:21,,2023/1/12 14:21,,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999111
绍兴市,2023/1/12 13:32,cmiot5gsxsykj.zj,DNN用户数全掉线异常预警,5G专网,集客,11000003,,"项目名称:浙江盛洋科技股份有限公司5G数字化车间项目,2023-01-12 13:32:36出现浙江盛洋科技股份有限公司5G数字化车间项目DNN用户数全掉线异常预警，当前用户数0。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gsxsykj.zj,5G业务性能,未诊断,正常,ZQ-1-017-20230112-00544,2023/1/12 13:40,标准化成功,,2023/1/12 13:37,2023/1/12 13:32,2023/1/12 13:32,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999107
宁波市,2023/1/12 12:51,cmiot5gjddqnb.zj,DNN用户数全掉线异常预警,5G专网,集客,11000003,,"项目名称:""吉德电器“5G+未来工厂” 5G专网和MES建设服务项目"",2023-01-12 12:51:50出现吉德电器“5G+未来工厂DNN用户数全掉线异常预警，当前用户数0。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjddqnb.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230112-00511,2023/1/13 9:55,标准化成功,2023/1/12 14:21,2023/1/12 12:56,2023/1/12 12:51,2023/1/12 12:51,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999107
绍兴市,2023/1/12 7:30,cmiot5gsxsykj.zj,DNN用户数全掉线异常预警,5G专网,集客,11000003,,"项目名称:浙江盛洋科技股份有限公司5G数字化车间项目,2023-01-12 07:30:56出现浙江盛洋科技股份有限公司5G数字化车间项目DNN用户数全掉线异常预警，当前用户数0。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gsxsykj.zj,5G业务性能,未诊断,正常,ZQ-1-017-20230112-00213,2023/1/12 8:26,标准化成功,,2023/1/12 7:35,2023/1/12 7:30,2023/1/12 7:30,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999107
宁波市,2023/1/11 19:48,cmiot5ghczc.zj,浙江省宁波慈溪环驰轴承5G专网项目业务中断超1.5小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:浙江省宁波慈溪环驰轴承5G专网项目,2023-01-11 18:17:56出现浙江省宁波慈溪环驰轴承5G专网项目DNN用户数全掉线异常预警，当前用户数0。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5ghczc.zj,5G业务性能,未诊断,衍生父告警,,2023/1/12 7:38,标准化成功,2023/1/11 19:48,,2023/1/11 19:48,,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999111
宁波市,2023/1/11 19:47,cmiot5ghczc.zj,浙江省宁波慈溪环驰轴承5G专网项目业务中断超1.5小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:浙江省宁波慈溪环驰轴承5G专网项目,2023-01-11 18:17:48出现浙江省宁波慈溪环驰轴承5G专网项目DNN用户数较预测值突降异常预警，当前用户数0,预测用户数9。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5ghczc.zj,5G业务性能,未诊断,衍生父告警,,2023/1/12 8:34,标准化成功,2023/1/11 19:47,,2023/1/11 19:47,,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999111
宁波市,2023/1/11 18:17,cmiot5ghczc.zj,DNN用户数全掉线异常预警,5G专网,集客,11000003,,"项目名称:浙江省宁波慈溪环驰轴承5G专网项目,2023-01-11 18:17:56出现浙江省宁波慈溪环驰轴承5G专网项目DNN用户数全掉线异常预警，当前用户数0。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5ghczc.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230111-00678,2023/1/12 7:37,标准化成功,2023/1/11 19:48,2023/1/11 18:22,2023/1/11 18:17,2023/1/11 18:17,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999107
宁波市,2023/1/11 18:17,cmiot5ghczc.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:浙江省宁波慈溪环驰轴承5G专网项目,2023-01-11 18:17:48出现浙江省宁波慈溪环驰轴承5G专网项目DNN用户数较预测值突降异常预警，当前用户数0,预测用户数9。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5ghczc.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230111-00678,2023/1/12 8:33,标准化成功,2023/1/11 19:47,2023/1/11 18:22,2023/1/11 18:17,2023/1/11 18:17,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999106
绍兴市,2023/1/11 7:15,cmiot5gsxsykj.zj,DNN用户数全掉线异常预警,5G专网,集客,11000003,,"项目名称:浙江盛洋科技股份有限公司5G数字化车间项目,2023-01-11 07:15:21出现浙江盛洋科技股份有限公司5G数字化车间项目DNN用户数全掉线异常预警，当前用户数0。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gsxsykj.zj,5G业务性能,未诊断,正常,ZQ-1-017-20230111-00126,2023/1/11 7:35,标准化成功,,2023/1/11 7:20,2023/1/11 7:15,2023/1/11 7:15,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999107
绍兴市,2023/1/11 6:51,cmiot5gsxsykj.zj,DNN用户数全掉线异常预警,5G专网,集客,11000003,,"项目名称:浙江盛洋科技股份有限公司5G数字化车间项目,2023-01-11 06:51:08出现浙江盛洋科技股份有限公司5G数字化车间项目DNN用户数全掉线异常预警，当前用户数0。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gsxsykj.zj,5G业务性能,未诊断,正常,ZQ-1-017-20230111-00117,2023/1/11 7:11,标准化成功,,2023/1/11 6:56,2023/1/11 6:51,2023/1/11 6:51,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999107
绍兴市,2023/1/11 3:30,cmiot5gsxsykj.zj,DNN用户数全掉线异常预警,5G专网,集客,11000003,,"项目名称:浙江盛洋科技股份有限公司5G数字化车间项目,2023-01-11 03:30:44出现浙江盛洋科技股份有限公司5G数字化车间项目DNN用户数全掉线异常预警，当前用户数0。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gsxsykj.zj,5G业务性能,未诊断,正常,ZQ-1-017-20230111-00066,2023/1/11 4:02,标准化成功,,2023/1/11 3:35,2023/1/11 3:30,2023/1/11 3:30,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999107
宁波市,2023/1/10 19:47,cmiot5ghczc.zj,浙江省宁波慈溪环驰轴承5G专网项目业务中断超1.5小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:浙江省宁波慈溪环驰轴承5G专网项目,2023-01-10 18:17:56出现浙江省宁波慈溪环驰轴承5G专网项目DNN用户数全掉线异常预警，当前用户数0。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5ghczc.zj,5G业务性能,未诊断,衍生父告警,,2023/1/11 7:30,标准化成功,2023/1/10 19:47,,2023/1/10 19:48,,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999111
宁波市,2023/1/10 19:47,cmiot5ghczc.zj,浙江省宁波慈溪环驰轴承5G专网项目业务中断超1.5小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:浙江省宁波慈溪环驰轴承5G专网项目,2023-01-10 18:17:48出现浙江省宁波慈溪环驰轴承5G专网项目DNN用户数较预测值突降异常预警，当前用户数0,预测用户数9。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5ghczc.zj,5G业务性能,未诊断,衍生父告警,,2023/1/11 7:26,标准化成功,2023/1/10 19:47,,2023/1/10 19:47,,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999111
宁波市,2023/1/10 19:29,cmiot5gjddqnb.zj,"""吉德电器“5G+未来工厂” 5G专网和MES建设服务项目""业务中断超1.5小时",5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:""吉德电器“5G+未来工厂” 5G专网和MES建设服务项目"",2023-01-10 17:59:17出现吉德电器“5G+未来工厂DNN用户数全掉线异常预警，当前用户数0。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjddqnb.zj,5G业务性能,未诊断,衍生父告警,,2023/1/11 8:11,标准化成功,2023/1/10 19:29,,2023/1/10 19:29,,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999111
宁波市,2023/1/10 19:05,cmiot5gjddqnb.zj,"""吉德电器“5G+未来工厂” 5G专网和MES建设服务项目""业务中断超1.5小时",5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:""吉德电器“5G+未来工厂” 5G专网和MES建设服务项目"",2023-01-10 17:35:52出现吉德电器“5G+未来工厂DNN用户数较预测值突降异常预警，当前用户数3,预测用户数6。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjddqnb.zj,5G业务性能,未诊断,衍生父告警,,2023/1/24 17:40,标准化成功,2023/1/10 19:05,,2023/1/10 19:05,,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999111
宁波市,2023/1/10 18:17,cmiot5ghczc.zj,DNN用户数全掉线异常预警,5G专网,集客,11000003,,"项目名称:浙江省宁波慈溪环驰轴承5G专网项目,2023-01-10 18:17:56出现浙江省宁波慈溪环驰轴承5G专网项目DNN用户数全掉线异常预警，当前用户数0。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5ghczc.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230110-00556,2023/1/11 7:29,标准化成功,2023/1/10 19:48,2023/1/10 18:22,2023/1/10 18:17,2023/1/10 18:17,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999107
宁波市,2023/1/10 18:17,cmiot5ghczc.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:浙江省宁波慈溪环驰轴承5G专网项目,2023-01-10 18:17:48出现浙江省宁波慈溪环驰轴承5G专网项目DNN用户数较预测值突降异常预警，当前用户数0,预测用户数9。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5ghczc.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230110-00556,2023/1/11 7:25,标准化成功,2023/1/10 19:47,2023/1/10 18:22,2023/1/10 18:17,2023/1/10 18:17,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999106
宁波市,2023/1/10 17:59,cmiot5gjddqnb.zj,DNN用户数全掉线异常预警,5G专网,集客,11000003,,"项目名称:""吉德电器“5G+未来工厂” 5G专网和MES建设服务项目"",2023-01-10 17:59:17出现吉德电器“5G+未来工厂DNN用户数全掉线异常预警，当前用户数0。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjddqnb.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230110-00548,2023/1/11 8:11,标准化成功,2023/1/10 19:29,2023/1/10 18:04,2023/1/10 17:59,2023/1/10 17:59,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999107
宁波市,2023/1/10 17:35,cmiot5gjddqnb.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:""吉德电器“5G+未来工厂” 5G专网和MES建设服务项目"",2023-01-10 17:35:52出现吉德电器“5G+未来工厂DNN用户数较预测值突降异常预警，当前用户数3,预测用户数6。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjddqnb.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230110-00529,2023/1/24 17:40,标准化成功,2023/1/10 19:05,2023/1/10 17:40,2023/1/10 17:35,2023/1/10 17:35,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999106
绍兴市,2023/1/10 13:13,cmiot5gsxsykj.zj,浙江盛洋科技股份有限公司5G数字化车间项目业务中断超1.5小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:浙江盛洋科技股份有限公司5G数字化车间项目,2023-01-10 11:43:20出现浙江盛洋科技股份有限公司5G数字化车间项目DNN用户数较预测值突降异常预警，当前用户数2,预测用户数8。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5gsxsykj.zj,5G业务性能,未诊断,衍生父告警,,2023/1/24 11:45,标准化成功,2023/1/10 13:13,,2023/1/10 13:13,,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999111
绍兴市,2023/1/10 11:43,cmiot5gsxsykj.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:浙江盛洋科技股份有限公司5G数字化车间项目,2023-01-10 11:43:20出现浙江盛洋科技股份有限公司5G数字化车间项目DNN用户数较预测值突降异常预警，当前用户数2,预测用户数8。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gsxsykj.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230110-00228,2023/1/24 11:45,标准化成功,2023/1/10 13:13,2023/1/10 11:48,2023/1/10 11:43,2023/1/10 11:43,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999106
宁波市,2023/1/10 7:09,cmiot5ghczc.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:浙江省宁波慈溪环驰轴承5G专网项目,2023-01-10 07:09:48出现浙江省宁波慈溪环驰轴承5G专网项目DNN用户数较预测值突降异常预警，当前用户数0,预测用户数7。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5ghczc.zj,5G业务性能,未诊断,正常,ZQ-1-017-20230110-00039,2023/1/10 7:17,标准化成功,,2023/1/10 7:14,2023/1/10 7:09,2023/1/10 7:09,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999106
金华市,2023/1/8 8:02,cmiot5gjhwcwbgc.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:浙江金华威邦机电5G未来工厂项目,2023-01-08 08:02:39出现浙江金华威邦机电5G未来工厂项目DNN用户数较预测值突降异常预警，当前用户数0,预测用户数5。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjhwcwbgc.zj,5G业务性能,未诊断,正常,ZQ-1-017-20230108-00146,2023/1/8 8:10,标准化成功,,2023/1/8 8:07,2023/1/8 8:02,2023/1/8 8:02,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999106
绍兴市,2023/1/6 10:56,cmiot5gzjjsxcls.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:浙江锦盛新材料股份有限公司5G智慧数据传输服务项目,2023-01-06 10:56:23出现绍兴浙江锦盛新材料股份有限公司5G智慧数据传输服务项目DNN用户数较预测值突降异常预警，当前用户数3,预测用户数6。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gzjjsxcls.zj,5G业务性能,未诊断,正常,ZQ-1-017-20230106-00302,2023/1/6 12:40,标准化成功,,2023/1/6 11:01,2023/1/6 10:56,2023/1/6 10:56,,普通,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999106
绍兴市,2023/1/6 10:00,cmiot5gzjjsxcls.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:浙江锦盛新材料股份有限公司5G智慧数据传输服务项目,2023-01-06 10:00:19出现绍兴浙江锦盛新材料股份有限公司5G智慧数据传输服务项目DNN用户数较预测值突降异常预警，当前用户数3,预测用户数6。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gzjjsxcls.zj,5G业务性能,未诊断,正常,ZQ-1-017-20230106-00251,2023/1/6 10:48,标准化成功,,2023/1/6 10:05,2023/1/6 10:00,2023/1/6 10:00,,普通,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999106
绍兴市,2023/1/6 8:24,cmiot5gzjjsxcls.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:浙江锦盛新材料股份有限公司5G智慧数据传输服务项目,2023-01-06 08:24:20出现绍兴浙江锦盛新材料股份有限公司5G智慧数据传输服务项目DNN用户数较预测值突降异常预警，当前用户数3,预测用户数6。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gzjjsxcls.zj,5G业务性能,未诊断,正常,ZQ-1-017-20230106-00147,2023/1/6 9:52,标准化成功,,2023/1/6 8:29,2023/1/6 8:24,2023/1/6 8:24,,普通,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999106
宁波市,2023/1/5 15:57,cmiot5gjddqnb.zj,"""吉德电器“5G+未来工厂” 5G专网和MES建设服务项目""业务中断超1.5小时",5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:""吉德电器“5G+未来工厂” 5G专网和MES建设服务项目"",2023-01-05 14:27:35出现吉德电器“5G+未来工厂DNN用户数较预测值突降异常预警，当前用户数4,预测用户数8。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjddqnb.zj,5G业务性能,未诊断,衍生父告警,,2023/1/6 11:59,标准化成功,2023/1/5 15:57,,2023/1/5 15:57,,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999111
宁波市,2023/1/5 14:27,cmiot5gjddqnb.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:""吉德电器“5G+未来工厂” 5G专网和MES建设服务项目"",2023-01-05 14:27:35出现吉德电器“5G+未来工厂DNN用户数较预测值突降异常预警，当前用户数4,预测用户数8。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjddqnb.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230105-00415,2023/1/6 11:59,标准化成功,2023/1/5 15:57,2023/1/5 14:32,2023/1/5 14:27,2023/1/5 14:27,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999106
金华市,2023/1/5 13:04,cmiot5gjhwyhlgc.zj,华丽电器制造有限公司5G智慧工厂建设项目业务中断超1.5小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:华丽电器制造有限公司5G智慧工厂建设项目,2023-01-05 11:33:55出现华丽电器制造有限公司5G智慧工厂建设项目DNN用户数全掉线异常预警，当前用户数0。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjhwyhlgc.zj,5G业务性能,未诊断,衍生父告警,,2023/1/19 11:35,标准化成功,2023/1/5 13:04,,2023/1/5 13:04,,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999111
金华市,2023/1/5 13:03,cmiot5gjhwyhlgc.zj,华丽电器制造有限公司5G智慧工厂建设项目业务中断超1.5小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:华丽电器制造有限公司5G智慧工厂建设项目,2023-01-05 11:33:47出现华丽电器制造有限公司5G智慧工厂建设项目DNN用户数较预测值突降异常预警，当前用户数0,预测用户数15。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjhwyhlgc.zj,5G业务性能,未诊断,衍生父告警,,2023/1/19 11:35,标准化成功,2023/1/5 13:03,,2023/1/5 13:03,,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999111
金华市,2023/1/5 11:33,cmiot5gjhwyhlgc.zj,DNN用户数全掉线异常预警,5G专网,集客,11000003,,"项目名称:华丽电器制造有限公司5G智慧工厂建设项目,2023-01-05 11:33:55出现华丽电器制造有限公司5G智慧工厂建设项目DNN用户数全掉线异常预警，当前用户数0。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjhwyhlgc.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230105-00271,2023/1/19 11:35,标准化成功,2023/1/5 13:04,2023/1/5 11:38,2023/1/5 11:33,2023/1/5 11:33,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999107
